,A_Label,B_Label,C_Label,D_Label,E_Label
1660,A,,,,
1661,A,,,,
1662,A,,,,
1663,A,,,,
1664,A,,,,
1665,A,,,,
1666,A,,,,
1667,A,,,,
1668,A,,,,
1669,A,,,,
1670,A,,,,
1671,A,,,,
1672,A,,,,
1673,A,,,,
1674,A,,,,
1675,A,,,,
1676,A,,,,
1677,A,,,,
1678,A,,,,
1679,A,,,,
1680,A,,,,
1681,A,,,,
1682,A,,,,
1683,A,,,,
1684,A,,,,
1685,A,,,,
1686,A,,,,
1687,A,,,,
1688,A,,,,
1689,A,,,,
1690,A,,,,
1691,A,,,,
1692,A,,,,
1693,A,,,,
1694,A,,,,
1695,A,,,,
1696,A,,,,
1697,A,,,,
1698,A,,,,
1699,A,,,,
1700,A,,,,
1701,A,,,,
1702,A,,,,
1703,A,,,,
1704,A,,,,
1705,A,,,,
1706,A,,,,
1707,A,,,,
1708,A,,,,
1709,A,,,,
1710,A,,,,
1711,A,,,,
1712,A,,,,
1713,A,,,,
1714,A,,,,
1715,A,,,,
1716,A,,,,
1717,A,,,,
1718,A,,,,
1719,A,,,,
1720,A,,,,
1721,A,,,,
1722,A,,,,
1723,A,,,,
1724,A,,,,
1725,A,,,,
1726,A,,,,
1727,A,,,,
1728,A,,,,
1729,A,,,,
1730,A,,,,
1731,A,,,,
1732,A,,,,
1733,A,,,,
1734,A,,,,
1735,A,,,,
1736,A,,,,
1737,A,,,,
1738,A,,,,
1739,A,,,,
1740,A,,,,
1741,A,,,,
1742,A,,,,
1743,A,,,,
1744,A,,,,
1745,A,,,,
1746,A,,,,
1747,A,,,,
1748,A,,,,
1749,A,,,,
1750,A,,,,
1751,A,,,,
1752,A,,,,
1753,A,,,,
1754,A,,,,
1755,A,,,,
1756,A,,,,
1757,A,,,,
1758,A,,,,
1759,A,,,,
1760,A,,,,
1761,A,,,,
1762,A,,,,
1763,A,,,,
1764,A,,,,
1765,A,,,,
1766,A,,,,
1767,A,,,,
1768,A,,,,
1769,A,,,,
1770,A,,,,
1771,A,,,,
1772,A,,,,
1773,A,,,,
1774,A,,,,
1775,A,,,,
1776,A,,,,
1777,A,,,,
1778,A,,,,
1779,A,,,,
1780,A,,,,
1781,A,,,,
1782,A,,,,
1783,A,,,,
1784,A,,,,
1785,A,,,,
1786,A,,,,
1787,A,,,,
1788,A,,,,
1789,A,,,,
1790,A,,,,
1791,A,,,,
1792,A,,,,
1793,A,,,,
1794,A,,,,
1795,A,,,,
1796,A,,,,
1797,A,,,,
1798,A,,,,
1799,A,,,,
1800,A,,,,
1801,A,,,,
1802,A,,,,
1803,A,,,,
1804,A,,,,
1805,A,,,,
1806,A,,,,
1807,A,,,,
1808,A,,,,
1809,A,,,,
1810,A,,,,
1811,A,,,,
1812,A,,,,
1813,A,,,,
1814,A,,,,
1815,A,,,,
1816,A,,,,
1817,A,,,,
1818,A,,,,
1819,A,,,,
1820,A,,,,
1821,A,,,,
1822,A,,,,
1823,A,,,,
1824,A,,,,
1825,A,,,,
1826,A,,,,
1827,A,,,,
1828,A,,,,
1829,A,,,,
1830,A,,,,
1831,A,,,,
1832,A,,,,
1833,A,,,,
1834,A,,,,
1835,A,,,,
1836,A,,,,
1837,A,,,,
1838,A,,,,
1839,A,,,,
1840,A,,,,
1841,A,,,,
1842,A,,,,
1843,A,,,,
1844,A,,,,
1845,A,,,,
1846,A,,,,
1847,A,,,,
1848,A,,,,
1849,A,,,,
1850,A,,,,
1851,A,,,,
1852,A,,,,
1853,A,,,,
1854,A,,,,
1855,A,,,,
1856,A,,,,
1857,A,,,,
1858,A,,,,
1859,A,,,,
1860,A,,,,
1861,A,,,,
1862,A,,,,
1863,A,,,,
1864,A,,,,
1865,A,,,,
1866,A,,,,
1867,A,,,,
1868,A,,,,
1869,A,,,,
1870,A,,,,
1871,A,,,,
1872,A,,,,
1873,A,,,,
1874,A,,,,
1875,A,,,,
1876,A,,,,
1877,A,,,,
1878,A,,,,
1879,A,,,,
1880,A,,,,
1881,A,,,,
1882,A,,,,
1883,A,,,,
1884,A,,,,
1885,A,,,,
1886,A,,,,
1887,A,,,,
1888,A,,,,
1889,A,,,,
1890,A,,,,
1891,A,,,,
1892,A,,,,
1893,A,,,,
1894,A,,,,
1895,A,,,,
1896,A,,,,
1897,A,,,,
1898,A,,,,
1899,A,,,,
1900,A,,,,
1901,A,,,,
1902,A,,,,
1903,A,,,,
1904,A,,,,
1905,A,,,,
1906,A,,,,
1907,A,,,,
1908,A,,,,
1909,A,,,,
1910,A,,,,
1911,A,,,,
1912,A,,,,
1913,A,,,,
1914,A,,,,
1915,A,,,,
1916,A,,,,
1917,A,,,,
1918,A,,,,
1919,A,,,,
1920,A,,,,
1921,A,,,,
1922,A,,,,
1923,A,,,,
1924,A,,,,
1925,A,,,,
1926,A,,,,
1927,A,,,,
1928,A,,,,
1929,A,,,,
1930,A,,,,
1931,A,,,,
1932,A,,,,
1933,A,,,,
1934,A,,,,
1935,A,,,,
1936,A,,,,
1937,A,,,,
1938,A,,,,
1939,A,,,,
1940,A,,,,
1941,A,,,,
1942,A,,,,
1943,A,,,,
1944,A,,,,
1945,A,,,,
1946,A,,,,
1947,A,,,,
1948,A,,,,
1949,A,,,,
1950,A,,,,
1951,A,,,,
1952,A,,,,
1953,A,,,,
1954,A,,,,
1955,A,,,,
1956,A,,,,
1957,A,,,,
1958,A,,,,
1959,A,,,,
1960,A,,,,
1961,A,,,,
1962,A,,,,
1963,A,,,,
1964,A,,,,
1965,A,,,,
1966,A,,,,
1967,A,,,,
1968,A,,,,
1969,A,,,,
1970,A,,,,
1971,A,,,,
1972,A,,,,
1973,A,,,,
1974,A,,,,
1975,A,,,,
1976,A,,,,
1977,A,,,,
1978,A,,,,
1979,A,,,,
1980,A,,,,
1981,A,,,,
1982,A,,,,
1983,A,,,,
1984,A,,,,
1985,A,,,,
1986,A,,,,
1987,A,,,,
1988,A,,,,
1989,A,,,,
1990,A,,,,
1991,A,,,,
1992,A,,,,
1993,A,,,,
1994,A,,,,
1995,A,,,,
1996,A,,,,
1997,A,,,,
1998,A,,,,
1999,A,,,,
2000,A,,,,
2001,A,,,,
2002,A,,,,
2003,A,,,,
2004,A,,,,
2005,A,,,,
2006,A,,,,
2007,A,,,,
2008,A,,,,
2009,A,,,,
2010,A,,,,
2011,A,,,,
2012,A,,,,
2013,A,,,,
2014,A,,,,
2015,A,,,,
2016,A,,,,
2017,A,,,,
2018,A,,,,
2019,A,,,,
2020,A,,,,
2021,A,,,,
2022,A,,,,
2023,A,,,,
2024,A,,,,
2025,A,,,,
2026,A,,,,
2027,A,,,,
2028,A,,,,
2029,A,,,,
2030,A,,,,
2031,A,,,,
2032,A,,,,
2033,A,,,,
2034,A,,,,
2035,A,,,,
2036,A,,,,
2037,A,,,,
2038,A,,,,
2039,A,,,,
2040,A,,,,
2041,A,,,,
2042,A,,,,
2043,A,,,,
2044,A,,,,
2045,A,,,,
2046,A,,,,
2047,A,,,,
2048,A,,,,
2049,A,,,,
2050,A,,,,
2051,A,,,,
2052,A,,,,
2053,A,,,,
2054,A,,,,
2055,A,,,,
2056,A,,,,
2057,A,,,,
2058,A,,,,
2059,A,,,,
2060,A,,,,
2061,A,,,,
2062,A,,,,
2063,A,,,,
2064,A,,,,
2065,A,,,,
2066,A,,,,
2067,A,,,,
2068,A,,,,
2069,A,,,,
2070,A,,,,
2071,A,,,,
2072,A,,,,
2073,A,,,,
2074,A,,,,
2075,A,,,,
2076,A,,,,
2077,A,,,,
2078,A,,,,
2079,A,,,,
2080,A,,,,
2081,A,,,,
2082,A,,,,
2083,A,,,,
2084,A,,,,
2085,A,,,,
2086,A,,,,
2087,A,,,,
2088,A,,,,
2089,A,,,,
2090,A,,,,
2091,A,,,,
2092,A,,,,
2093,A,,,,
2094,A,,,,
2095,A,,,,
2096,A,,,,
2097,A,,,,
2098,A,,,,
2099,A,,,,
2100,A,,,,
2101,A,,,,
2102,A,,,,
2103,A,,,,
2104,A,,,,
2105,A,,,,
2106,A,,,,
2107,A,,,,
2108,A,,,,
2109,A,,,,
2110,A,,,,
2111,A,,,,
2112,A,,,,
2113,A,,,,
2114,A,,,,
2115,A,,,,
2116,A,,,,
2117,A,,,,
2118,A,,,,
2119,A,,,,
2120,A,,,,
2121,A,,,,
2122,A,,,,
2123,A,,,,
2124,A,,,,
2125,A,,,,
2126,A,,,,
2127,A,,,,
2128,A,,,,
2129,A,,,,
2130,A,,,,
2131,A,,,,
2132,A,,,,
2133,A,,,,
2134,A,,,,
2135,A,,,,
2136,A,,,,
2137,A,,,,
2138,A,,,,
2139,A,,,,
2140,A,,,,
2141,A,,,,
2142,A,,,,
2143,A,,,,
2144,A,,,,
2145,A,,,,
2146,A,,,,
2147,A,,,,
2148,A,,,,
2149,A,,,,
2150,A,,,,
2151,A,,,,
2152,A,,,,
2153,A,,,,
2154,A,,,,
2155,A,,,,
2156,A,,,,
2157,A,,,,
2158,A,,,,
2159,A,,,,
2160,A,,,,
2161,A,,,,
2162,A,,,,
2163,A,,,,
2164,A,,,,
2165,A,,,,
2166,A,,,,
2167,A,,,,
2168,A,,,,
2169,A,,,,
2170,A,,,,
2171,A,,,,
2172,A,,,,
2173,A,,,,
2174,A,,,,
2175,A,,,,
2176,A,,,,
2177,A,,,,
2178,A,,,,
2179,A,,,,
2180,A,,,,
2181,A,,,,
2182,A,,,,
2183,A,,,,
2184,A,,,,
2185,A,,,,
2186,A,,,,
2187,A,,,,
2188,A,,,,
2189,A,,,,
2190,A,,,,
2191,A,,,,
2192,A,,,,
2193,A,,,,
2194,A,,,,
2195,A,,,,
2196,A,,,,
2197,A,,,,
2198,A,,,,
2199,A,,,,
2200,A,,,,
2201,A,,,,
2202,A,,,,
2203,A,,,,
2204,A,,,,
2205,A,,,,
2206,A,,,,
2207,A,,,,
2208,A,,,,
2209,A,,,,
2210,A,,,,
2211,A,,,,
2212,A,,,,
2213,A,,,,
2214,A,,,,
2215,A,,,,
2216,A,,,,
2217,A,,,,
2218,A,,,,
2219,A,,,,
2220,A,,,,
2221,A,,,,
2222,A,,,,
2223,A,,,,
2224,A,,,,
2225,A,,,,
2226,A,,,,
2227,A,,,,
2228,A,,,,
2229,A,,,,
2230,A,,,,
2231,A,,,,
2232,A,,,,
2233,A,,,,
2234,A,,,,
2235,A,,,,
2236,A,,,,
2237,A,,,,
2238,A,,,,
2239,A,,,,
2240,A,,,,
2241,A,,,,
2242,A,,,,
2243,A,,,,
2244,A,,,,
2245,A,,,,
2246,A,,,,
2247,A,,,,
2248,A,,,,
2249,A,,,,
2250,A,,,,
2251,A,,,,
2252,A,,,,
2253,A,,,,
2254,A,,,,
2255,A,,,,
2256,A,,,,
2257,A,,,,
2258,A,,,,
2259,A,,,,
2260,A,,,,
2261,A,,,,
2262,A,,,,
2263,A,,,,
2264,A,,,,
2265,A,,,,
2266,A,,,,
2267,A,,,,
2268,A,,,,
2269,A,,,,
2270,A,,,,
2271,A,,,,
2272,A,,,,
2273,A,,,,
2274,A,,,,
2275,A,,,,
2276,A,,,,
2277,A,,,,
2278,A,,,,
2279,A,,,,
2280,A,,,,
2281,A,,,,
2282,A,,,,
2283,A,,,,
2284,A,,,,
2285,A,,,,
2286,A,,,,
2287,A,,,,
2288,A,,,,
2289,A,,,,
2290,A,,,,
2291,A,,,,
2292,A,,,,
2293,A,,,,
2294,A,,,,
2295,A,,,,
2296,A,,,,
2297,A,,,,
2298,A,,,,
2299,A,,,,
2300,A,,,,
2301,A,,,,
2302,A,,,,
2303,A,,,,
2304,A,,,,
2305,A,,,,
2306,A,,,,
2307,A,,,,
2308,A,,,,
2309,A,,,,
2310,A,,,,
2311,A,,,,
2312,A,,,,
2313,A,,,,
2314,A,,,,
2315,A,,,,
2316,A,,,,
2317,A,,,,
2318,A,,,,
2319,A,,,,
2320,A,,,,
2321,A,,,,
2322,A,,,,
2323,A,,,,
2324,A,,,,
2325,A,,,,
2326,A,,,,
2327,A,,,,
2328,A,,,,
2329,A,,,,
2330,A,,,,
2331,A,,,,
2332,A,,,,
2333,A,,,,
2334,A,,,,
2335,A,,,,
2336,A,,,,
2337,A,,,,
2338,A,,,,
2339,A,,,,
2340,A,,,,
2341,A,,,,
2342,A,,,,
2343,A,,,,
2344,A,,,,
2345,A,,,,
2346,A,,,,
2347,A,,,,
2348,A,,,,
2349,A,,,,
2350,A,,,,
2351,A,,,,
2352,A,,,,
2353,A,,,,
2354,A,,,,
2355,A,,,,
2356,A,,,,
2357,A,,,,
2358,A,,,,
2359,A,,,,
2360,A,,,,
2361,A,,,,
2362,A,,,,
2363,A,,,,
2364,A,,,,
2365,A,,,,
2366,A,,,,
2367,A,,,,
2368,A,,,,
2369,A,,,,
2370,A,,,,
2371,A,,,,
2372,A,,,,
2373,A,,,,
2374,A,,,,
2375,A,,,,
2376,A,,,,
2377,A,,,,
2378,A,,,,
2379,A,,,,
2380,A,,,,
2381,A,,,,
2382,A,,,,
2383,A,,,,
2384,A,,,,
2385,A,,,,
2386,A,,,,
2387,A,,,,
2388,A,,,,
2389,A,,,,
2390,A,,,,
2391,A,,,,
2392,A,,,,
2393,A,,,,
2394,A,,,,
2395,A,,,,
2396,A,,,,
2397,A,,,,
2398,A,,,,
2399,A,,,,
2400,A,,,,
2401,A,,,,
2402,A,,,,
2403,A,,,,
2404,A,,,,
2405,A,,,,
2406,A,,,,
2407,A,,,,
2408,A,,,,
2409,A,,,,
2410,A,,,,
2411,A,,,,
2412,A,,,,
2413,A,,,,
2414,A,,,,
2415,A,,,,
2416,A,,,,
2417,A,,,,
2418,A,,,,
2419,A,,,,
2420,A,,,,
2421,A,,,,
2422,A,,,,
2423,A,,,,
2424,A,,,,
2425,A,,,,
2426,A,,,,
2427,A,,,,
2428,A,,,,
2429,A,,,,
2430,A,,,,
2431,A,,,,
2432,A,,,,
2433,A,,,,
2434,A,,,,
2435,A,,,,
2436,A,,,,
2437,A,,,,
2438,A,,,,
2439,A,,,,
2440,A,,,,
2441,A,,,,
2442,A,,,,
2443,A,,,,
2444,A,,,,
2445,A,,,,
2446,A,,,,
2447,A,,,,
2448,A,,,,
2449,A,,,,
2450,A,,,,
2451,A,,,,
2452,A,,,,
2453,A,,,,
2454,A,,,,
2455,A,,,,
2456,A,,,,
2457,A,,,,
2458,A,,,,
2459,A,,,,
2460,A,,,,
2461,A,,,,
2462,A,,,,
2463,A,,,,
2464,A,,,,
2465,A,,,,
2466,A,,,,
2467,A,,,,
2468,A,,,,
2469,A,,,,
2470,A,,,,
2471,A,,,,
2472,A,,,,
2473,A,,,,
2474,A,,,,
2475,A,,,,
2476,A,,,,
2477,A,,,,
2478,A,,,,
2479,A,,,,
2480,A,,,,
2481,A,,,,
2482,A,,,,
2483,A,,,,
2484,A,,,,
2485,A,,,,
2486,A,,,,
2487,A,,,,
2488,A,,,,
2489,A,,,,
2490,A,,,,
2491,A,,,,
2492,A,,,,
2493,A,,,,
2494,A,,,,
2495,A,,,,
2496,A,,,,
2497,A,,,,
2498,A,,,,
2499,A,,,,
2500,A,,,,
2501,A,,,,
2502,A,,,,
2503,A,,,,
2504,A,,,,
2505,A,,,,
2506,A,,,,
2507,A,,,,
2508,A,,,,
2509,A,,,,
2510,A,,,,
2511,A,,,,
2512,A,,,,
2513,A,,,,
2514,A,,,,
2515,A,,,,
2516,A,,,,
2517,A,,,,
2518,A,,,,
2519,A,,,,
2520,A,,,,
2521,A,,,,
2522,A,,,,
2523,A,,,,
2524,A,,,,
2525,A,,,,
2526,A,,,,
2527,A,,,,
2528,A,,,,
2529,A,,,,
2530,A,,,,
2531,A,,,,
2532,A,,,,
2533,A,,,,
2534,A,,,,
2535,A,,,,
2536,A,,,,
2537,A,,,,
2538,A,,,,
2539,A,,,,
2540,A,,,,
2541,A,,,,
2542,A,,,,
2543,A,,,,
2544,A,,,,
2545,A,,,,
2546,A,,,,
2547,A,,,,
2548,A,,,,
2549,A,,,,
2550,A,,,,
2551,A,,,,
2552,A,,,,
2553,A,,,,
2554,A,,,,
2555,A,,,,
2556,A,,,,
2557,A,,,,
2558,A,,,,
2559,A,,,,
2560,A,,,,
2561,A,,,,
2562,A,,,,
2563,A,,,,
2564,A,,,,
2565,A,,,,
2566,A,,,,
2567,A,,,,
2568,A,,,,
2569,A,,,,
2570,A,,,,
2571,A,,,,
2572,A,,,,
2573,A,,,,
2574,A,,,,
2575,A,,,,
2576,A,,,,
2577,A,,,,
2578,A,,,,
2579,A,,,,
2580,A,,,,
2581,A,,,,
2582,A,,,,
2583,A,,,,
2584,A,,,,
2585,A,,,,
2586,A,,,,
2587,A,,,,
2588,A,,,,
2589,A,,,,
2590,A,,,,
2591,A,,,,
2592,A,,,,
2593,A,,,,
2594,A,,,,
2595,A,,,,
2596,A,,,,
2597,A,,,,
2598,A,,,,
2599,A,,,,
2600,A,,,,
2601,A,,,,
2602,A,,,,
2603,A,,,,
2604,A,,,,
2605,A,,,,
2606,A,,,,
2607,A,,,,
2608,A,,,,
2609,A,,,,
2610,A,,,,
2611,A,,,,
2612,A,,,,
2613,A,,,,
2614,A,,,,
2615,A,,,,
2616,A,,,,
2617,A,,,,
2618,A,,,,
2619,A,,,,
2620,A,,,,
2621,A,,,,
2622,A,,,,
2623,A,,,,
2624,A,,,,
2625,A,,,,
2626,A,,,,
2627,A,,,,
2628,A,,,,
2629,A,,,,
2630,A,,,,
2631,A,,,,
2632,A,,,,
2633,A,,,,
2634,A,,,,
2635,A,,,,
2636,A,,,,
2637,A,,,,
2638,A,,,,
2639,A,,,,
2640,A,,,,
2641,A,,,,
2642,A,,,,
2643,A,,,,
2644,A,,,,
2645,A,,,,
2646,A,,,,
2647,A,,,,
2648,A,,,,
2649,A,,,,
2650,A,,,,
2651,A,,,,
2652,A,,,,
2653,A,,,,
2654,A,,,,
2655,A,,,,
2656,A,,,,
2657,A,,,,
2658,A,,,,
2659,A,,,,
2660,A,,,,
2661,A,,,,
2662,A,,,,
2663,A,,,,
2664,A,,,,
2665,A,,,,
2666,A,,,,
2667,A,,,,
2668,A,,,,
2669,A,,,,
2670,A,,,,
2671,A,,,,
2672,A,,,,
2673,A,,,,
2674,A,,,,
2675,A,,,,
2676,A,,,,
2677,A,,,,
2678,A,,,,
2679,A,,,,
2680,A,,,,
2681,A,,,,
2682,A,,,,
2683,A,,,,
2684,A,,,,
2685,A,,,,
2686,A,,,,
2687,A,,,,
2688,A,,,,
2689,A,,,,
2690,A,,,,
2691,A,,,,
2692,A,,,,
2693,A,,,,
2694,A,,,,
2695,A,,,,
2696,A,,,,
2697,A,,,,
2698,A,,,,
2699,A,,,,
2700,A,,,,
2701,A,,,,
2702,A,,,,
2703,A,,,,
2704,A,,,,
2705,A,,,,
2706,A,,,,
2707,A,,,,
2708,A,,,,
2709,A,,,,
2710,A,,,,
2711,A,,,,
2712,A,,,,
2713,A,,,,
2714,A,,,,
2715,A,,,,
2716,A,,,,
2717,A,,,,
2718,A,,,,
2719,A,,,,
2720,A,,,,
2721,A,,,,
2722,A,,,,
2723,A,,,,
2724,A,,,,
2725,A,,,,
2726,A,,,,
2727,A,,,,
2728,A,,,,
2729,A,,,,
2730,A,,,,
2731,A,,,,
2732,A,,,,
2733,A,,,,
2734,A,,,,
2735,A,,,,
2736,A,,,,
2737,A,,,,
2738,A,,,,
2739,A,,,,
2740,A,,,,
2741,A,,,,
2742,A,,,,
2743,A,,,,
2744,A,,,,
2745,A,,,,
2746,A,,,,
2747,A,,,,
2748,A,,,,
2749,A,,,,
2750,A,,,,
2751,A,,,,
2752,A,,,,
2753,A,,,,
2754,A,,,,
2755,A,,,,
2756,A,,,,
2757,A,,,,
2758,A,,,,
2759,A,,,,
2760,A,,,,
2761,A,,,,
2762,A,,,,
2763,A,,,,
2764,A,,,,
2765,A,,,,
2766,A,,,,
2767,A,,,,
2768,A,,,,
2769,A,,,,
2770,A,,,,
2771,A,,,,
2772,A,,,,
2773,A,,,,
2774,A,,,,
2775,A,,,,
2776,A,,,,
2777,A,,,,
2778,A,,,,
2779,A,,,,
2780,A,,,,
2781,A,,,,
2782,A,,,,
2783,A,,,,
2784,A,,,,
2785,A,,,,
2786,A,,,,
2787,A,,,,
2788,A,,,,
2789,A,,,,
2790,A,,,,
2791,A,,,,
2792,A,,,,
2793,A,,,,
2794,A,,,,
2795,A,,,,
2796,A,,,,
2797,A,,,,
2798,A,,,,
2799,A,,,,
2800,A,,,,
2801,A,,,,
2802,A,,,,
2803,A,,,,
2804,A,,,,
2805,A,,,,
2806,A,,,,
2807,A,,,,
2808,A,,,,
2809,A,,,,
2810,A,,,,
2811,A,,,,
2812,A,,,,
2813,A,,,,
2814,A,,,,
2815,A,,,,
2816,A,,,,
2817,A,,,,
2818,A,,,,
2819,A,,,,
2820,A,,,,
2821,A,,,,
2822,A,,,,
2823,A,,,,
2824,A,,,,
2825,A,,,,
2826,A,,,,
2827,A,,,,
2828,A,,,,
2829,A,,,,
2830,A,,,,
2831,A,,,,
2832,A,,,,
2833,A,,,,
2834,A,,,,
2835,A,,,,
2836,A,,,,
2837,A,,,,
2838,A,,,,
2839,A,,,,
2840,A,,,,
2841,A,,,,
2842,A,,,,
2843,A,,,,
2844,A,,,,
2845,A,,,,
2846,A,,,,
2847,A,,,,
2848,A,,,,
2849,A,,,,
2850,A,,,,
2851,A,,,,
2852,A,,,,
2853,A,,,,
2854,A,,,,
2855,A,,,,
2856,A,,,,
2857,A,,,,
2858,A,,,,
2859,A,,,,
2860,A,,,,
2861,A,,,,
2862,A,,,,
2863,A,,,,
2864,A,,,,
2865,A,,,,
2866,A,,,,
2867,A,,,,
2868,A,,,,
2869,A,,,,
2870,A,,,,
2871,A,,,,
2872,A,,,,
2873,A,,,,
2874,A,,,,
2875,A,,,,
2876,A,,,,
2877,A,,,,
2878,A,,,,
2879,A,,,,
2880,A,,,,
2881,A,,,,
2882,A,,,,
2883,A,,,,
2884,A,,,,
2885,A,,,,
2886,A,,,,
2887,A,,,,
2888,A,,,,
2889,A,,,,
2890,A,,,,
2891,A,,,,
2892,A,,,,
2893,A,,,,
2894,A,,,,
2895,A,,,,
2896,A,,,,
2897,A,,,,
2898,A,,,,
2899,A,,,,
2900,A,,,,
2901,A,,,,
2902,A,,,,
2903,A,,,,
2904,A,,,,
2905,A,,,,
2906,A,,,,
2907,A,,,,
2908,A,,,,
2909,A,,,,
2910,A,,,,
2911,A,,,,
2912,A,,,,
2913,A,,,,
2914,A,,,,
2915,A,,,,
2916,A,,,,
2917,A,,,,
2918,A,,,,
2919,A,,,,
2920,A,,,,
2921,A,,,,
2922,A,,,,
2923,A,,,,
2924,A,,,,
2925,A,,,,
2926,A,,,,
2927,A,,,,
2928,A,,,,
2929,A,,,,
2930,A,,,,
2931,A,,,,
2932,A,,,,
2933,A,,,,
2934,A,,,,
2935,A,,,,
2936,A,,,,
2937,A,,,,
2938,A,,,,
2939,A,,,,
2940,A,,,,
2941,A,,,,
2942,A,,,,
2943,A,,,,
2944,A,,,,
2945,A,,,,
2946,A,,,,
2947,A,,,,
2948,A,,,,
2949,A,,,,
2950,A,,,,
2951,A,,,,
2952,A,,,,
2953,A,,,,
2954,A,,,,
2955,A,,,,
2956,A,,,,
2957,A,,,,
2958,A,,,,
2959,A,,,,
2960,A,,,,
2961,A,,,,
2962,A,,,,
2963,A,,,,
2964,A,,,,
2965,A,,,,
2966,A,,,,
2967,A,,,,
2968,A,,,,
2969,A,,,,
2970,A,,,,
2971,A,,,,
2972,A,,,,
2973,A,,,,
2974,A,,,,
2975,A,,,,
2976,A,,,,
2977,A,,,,
2978,A,,,,
2979,A,,,,
2980,A,,,,
2981,A,,,,
2982,A,,,,
2983,A,,,,
2984,A,,,,
2985,A,,,,
2986,A,,,,
2987,A,,,,
2988,A,,,,
2989,A,,,,
2990,A,,,,
2991,A,,,,
2992,A,,,,
2993,A,,,,
2994,A,,,,
2995,A,,,,
2996,A,,,,
2997,A,,,,
2998,A,,,,
2999,A,,,,
3000,A,,,,
3001,A,,,,
3002,A,,,,
3003,A,,,,
3004,A,,,,
3005,A,,,,
3006,A,,,,
3007,A,,,,
3008,A,,,,
3009,A,,,,
3010,A,,,,
3011,A,,,,
3012,A,,,,
3013,A,,,,
3014,A,,,,
3015,A,,,,
3016,A,,,,
3017,A,,,,
3018,A,,,,
3019,A,,,,
3020,A,,,,
3021,A,,,,
3022,A,,,,
3023,A,,,,
3024,A,,,,
3025,A,,,,
3026,A,,,,
3027,A,,,,
3028,A,,,,
3029,A,,,,
3030,A,,,,
3031,A,,,,
3032,A,,,,
3033,A,,,,
3034,A,,,,
3035,A,,,,
3036,A,,,,
3037,A,,,,
3038,A,,,,
3039,A,,,,
3040,A,,,,
3041,A,,,,
3042,A,,,,
3043,A,,,,
3044,A,,,,
3045,A,,,,
3046,A,,,,
3047,A,,,,
3048,A,,,,
3049,A,,,,
3050,A,,,,
3051,A,,,,
3052,A,,,,
3053,A,,,,
3054,A,,,,
3055,A,,,,
3056,A,,,,
3057,A,,,,
3058,A,,,,
3059,A,,,,
3060,A,,,,
3061,A,,,,
3062,A,,,,
3063,A,,,,
3064,A,,,,
3065,A,,,,
3066,A,,,,
3067,A,,,,
3068,A,,,,
3069,A,,,,
3070,A,,,,
3071,A,,,,
3072,A,,,,
3073,A,,,,
3074,A,,,,
3075,A,,,,
3076,A,,,,
3077,A,,,,
3078,A,,,,
3079,A,,,,
3080,A,,,,
3081,A,,,,
3082,A,,,,
3083,A,,,,
3084,A,,,,
3085,A,,,,
3086,A,,,,
3087,A,,,,
3088,A,,,,
3089,A,,,,
3090,A,,,,
3091,A,,,,
3092,A,,,,
3093,A,,,,
3094,A,,,,
3095,A,,,,
3096,A,,,,
3097,A,,,,
3098,A,,,,
3099,A,,,,
3100,A,,,,
3101,A,,,,
3102,A,,,,
3103,A,,,,
3104,A,,,,
3105,A,,,,
3106,A,,,,
3107,A,,,,
3108,A,,,,
3109,A,,,,
3110,A,,,,
3111,A,,,,
3112,A,,,,
3113,A,,,,
3114,A,,,,
3115,A,,,,
3116,A,,,,
3117,A,,,,
3118,A,,,,
3119,A,,,,
3120,A,,,,
3121,A,,,,
3122,A,,,,
3123,A,,,,
3124,A,,,,
3125,A,,,,
3126,A,,,,
3127,A,,,,
3128,A,,,,
3129,A,,,,
3130,A,,,,
3131,A,,,,
3132,A,,,,
3133,A,,,,
3134,A,,,,
3135,A,,,,
3136,A,,,,
3137,A,,,,
3138,A,,,,
3139,A,,,,
3140,A,,,,
3141,A,,,,
3142,A,,,,
3143,A,,,,
3144,A,,,,
3145,A,,,,
3146,A,,,,
3147,A,,,,
3148,A,,,,
3149,A,,,,
3150,A,,,,
3151,A,,,,
3152,A,,,,
3153,A,,,,
3154,A,,,,
3155,A,,,,
3156,A,,,,
3157,A,,,,
3158,A,,,,
3159,A,,,,
3160,A,,,,
3161,A,,,,
3162,A,,,,
3163,A,,,,
3164,A,,,,
3165,A,,,,
3166,A,,,,
3167,A,,,,
3168,A,,,,
3169,A,,,,
3170,A,,,,
3171,A,,,,
3172,A,,,,
3173,A,,,,
3174,A,,,,
3175,A,,,,
3176,A,,,,
3177,A,,,,
3178,A,,,,
3179,A,,,,
3180,A,,,,
3181,A,,,,
3182,A,,,,
3183,A,,,,
3184,A,,,,
3185,A,,,,
3186,A,,,,
3187,A,,,,
3188,A,,,,
3189,A,,,,
3190,A,,,,
3191,A,,,,
3192,A,,,,
3193,A,,,,
3194,A,,,,
3195,A,,,,
3196,A,,,,
3197,A,,,,
3198,A,,,,
3199,A,,,,
3200,A,,,,
3201,A,,,,
3202,A,,,,
3203,A,,,,
3204,A,,,,
3205,A,,,,
3206,A,,,,
3207,A,,,,
3208,A,,,,
3209,A,,,,
3210,A,,,,
3211,A,,,,
